"ID","Article_ID","Study_ID","ID_BioShifts","ID_CoRE","Article","DOI","LatCentDeg","LonCentDeg","Areakm2","LatExtentk","Latmin","Latmax","EleExtentm","Eleminm","Elemaxm","Elemeanm","Study_area","Subsp_or_Pop","Eco","Type","Param","sp_name_publication","sp_name_database","sp_name_checked","kingdom","phylum","class","family","taxonID","taxon_method","Trend","unit","Significance","Magnitude","Angle","FigTable","START_firstperiod","MIDPOINT_firstperiod","END_firstperiod","START_secondperiod","MIDPOINT_secondperiod","END_secondperiod","Duration","Direction","Rate","UnitRate","Grain_size","N_periodes","Sampling","Category","Obs_type","Uncertainty_distribution","Position_definition","Position_definition_category","scientificName_checked","scientificName","order","ObservationTypeSpecific","DispersalSource","Field","DispersalDistance","Code","DispersalUnit","Database","Sex","group","type","ObservationTypeGeneral","MaxDispersalDistanceKm","MedianDispersalDistanceKm","NObs_MedianDispersalDistanceKm","AgeAtMaturityDays","AgeAtMaturity","AgeAtMaturityDatabase","Unit","AgeAtMaturyCode","YearOfMaturity","DispersalPotentialKmY","MedianDispersalPotentialKmY","ShiftKmY"
"A32_P1","A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14454,-2.66427,231511.1,1088.73,5868562,6957287,1238.93,-5.3,1233.63,156.44,"British Isles",NA,"Ter","LAT","O","Picris_hieracioides","Picris_hieracioides","Picris_hieracioides","Plantae","Tracheophyta","Magnoliopsida","Asteraceae","GBIF:3093337","Find_Sci_Names","-0.0271","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Towards Equator",-0.0616,"km/year","large",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean latitude of all grid cells occupied by the species","Mean","Picris hieracioides","Picris hieracioides","Asterales","seed dispersal (unknown)","Soons & Ozinga 2005","Calculated 99-percentile",3.54,"99thPercentileDispersalDistance","m","Vittoz & Engler 2007",NA,"Plants","Max","seed dispersal",0.00354,0.00197,2,365,1,"TRY","yrs","AgeAtMaturity",1,0.00354,0.00197,-0.0616
"A32_P1","A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14454,-2.66427,231511.1,1088.73,5868562,6957287,1238.93,-5.3,1233.63,156.44,"British Isles",NA,"Ter","LAT","O","Poa_pratensis","Poa_pratensis","Poa_pratensis","Plantae","Tracheophyta","Liliopsida","Poaceae","GBIF:2704178","Find_Sci_Names","-0.3914","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Towards Equator",-0.8889,"km/year","large",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean latitude of all grid cells occupied by the species","Mean","Poa pratensis","Poa pratensis","Poales","seed dispersal (field)","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)",25,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.025,0.025,1,365,1,"TRY","yrs","AgeAtMaturity",1,0.025,0.025,-0.8889
"A32_P1","A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14454,-2.66427,231511.1,1088.73,5868562,6957287,1238.93,-5.3,1233.63,156.44,"British Isles",NA,"Ter","LAT","O","Poa_angustifolia","Poa_angustifolia","Poa_pratensis","Plantae","Tracheophyta","Liliopsida","Poaceae","GBIF:4128839","Find_Sci_Names","0.2478","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Towards Poles",0.5628,"km/year","large",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean latitude of all grid cells occupied by the species","Mean","Poa pratensis","Poa angustifolia","Poales","seed dispersal (field)","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)",25,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.025,0.025,1,365,1,"TRY","yrs","AgeAtMaturity",1,0.025,0.025,0.5628
"A32_P1","A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14454,-2.66427,231511.1,1088.73,5868562,6957287,1238.93,-5.3,1233.63,156.44,"British Isles",NA,"Ter","LAT","O","Polygala_vulgaris","Polygala_vulgaris","Polygala_vulgaris","Plantae","Tracheophyta","Magnoliopsida","Polygalaceae","GBIF:3191374","Find_Sci_Names","0.1198","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Towards Poles",0.2721,"km/year","large",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean latitude of all grid cells occupied by the species","Mean","Polygala vulgaris","Polygala vulgaris","Fabales","seed dispersal (model)","Kivieniemi & Eriksson (unpubl.) in Kiviniemi & Telenius 1998","Maximum_recorded_dispersal_distance_(m)",240,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.24,0.24,1,168,24,"TRY","weeks","AgeAtMaturity",1,0.24,0.24,0.2721
"A32_P1","A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14454,-2.66427,231511.1,1088.73,5868562,6957287,1238.93,-5.3,1233.63,156.44,"British Isles",NA,"Ter","LAT","O","Campanula_rotundifolia","Campanula_rotundifolia","Campanula_rotundifolia","Plantae","Tracheophyta","Magnoliopsida","Campanulaceae","GBIF:5410907","Find_Sci_Names","0.0055","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Towards Poles",0.0124,"km/year","large",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean latitude of all grid cells occupied by the species","Mean","Campanula rotundifolia","Campanula rotundifolia","Asterales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.35,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00035,0.00021,4,168,24,"TRY","weeks","AgeAtMaturity",1,0.00035,0.00021,0.0124
"A32_P1","A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14454,-2.66427,231511.1,1088.73,5868562,6957287,1238.93,-5.3,1233.63,156.44,"British Isles",NA,"Ter","LAT","O","Cardamine_hirsuta","Cardamine_hirsuta","Cardamine_hirsuta","Plantae","Tracheophyta","Magnoliopsida","Brassicaceae","GBIF:3046258","Find_Sci_Names","0.0393","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Towards Poles",0.0893,"km/year","large",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean latitude of all grid cells occupied by the species","Mean","Cardamine hirsuta","Cardamine hirsuta","Brassicales","seed dispersal (field)","Salisbury 1961 in Willson 1993","Maximum_recorded_dispersal_distance_(m)",0.9,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",9e-04,6e-04,2,365,1,"TRY","yrs","AgeAtMaturity",1,9e-04,6e-04,0.0893
"A32_P1","A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14454,-2.66427,231511.1,1088.73,5868562,6957287,1238.93,-5.3,1233.63,156.44,"British Isles",NA,"Ter","LAT","O","Cardamine_pratensis","Cardamine_pratensis","Cardamine_pratensis","Plantae","Tracheophyta","Magnoliopsida","Brassicaceae","GBIF:7972010","Find_Sci_Names","0.0225","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Towards Poles",0.051,"km/year","large",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean latitude of all grid cells occupied by the species","Mean","Cardamine pratensis","Cardamine pratensis","Brassicales","seed dispersal (field)","Schneider 1935 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)",2.4,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.0024,0.0024,2,365,1,"TRY","yrs","AgeAtMaturity",1,0.0024,0.0024,0.051
"A32_P1","A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14454,-2.66427,231511.1,1088.73,5868562,6957287,1238.93,-5.3,1233.63,156.44,"British Isles",NA,"Ter","LAT","O","Carduus_crispus","Carduus_crispus","Carduus_crispus","Plantae","Tracheophyta","Magnoliopsida","Asteraceae","GBIF:3114649","Find_Sci_Names","0.0726","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Towards Poles",0.1648,"km/year","large",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean latitude of all grid cells occupied by the species","Mean","Carduus crispus","Carduus crispus","Asterales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",17.25,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.01725,0.009275,2,365,1,"TRY","yrs","AgeAtMaturity",1,0.01725,0.009275,0.1648
"A32_P1","A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14454,-2.66427,231511.1,1088.73,5868562,6957287,1238.93,-5.3,1233.63,156.44,"British Isles",NA,"Ter","LAT","O","Carduus_nutans","Carduus_nutans","Carduus_nutans","Plantae","Tracheophyta","Magnoliopsida","Asteraceae","GBIF:8185959","Find_Sci_Names","0.0221","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Towards Poles",0.0501,"km/year","large",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean latitude of all grid cells occupied by the species","Mean","Carduus nutans","Carduus nutans","Asterales","seed/plant dispersal (field)","Smith, Lane M., Kok LT. Dispersal of Musk Thistle (Carduus nutans) Seeds. Weed Science. 1984;32(1):120-125","Maximum.dispersal.distance.m.",100,"MaxDispersalDistance","m","Flores et al. 2013",NA,"Plants","Max","seed dispersal",0.1,0.033,11,1,1,"LEDA","years","MaturityFromLifespan",1,0.1,0.033,0.0501
"A32_P1","A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14454,-2.66427,231511.1,1088.73,5868562,6957287,1238.93,-5.3,1233.63,156.44,"British Isles",NA,"Ter","LAT","O","Carpinus_betulus","Carpinus_betulus","Carpinus_betulus","Plantae","Tracheophyta","Magnoliopsida","Betulaceae","GBIF:2875818","Find_Sci_Names","0.1912","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Towards Poles",0.4344,"km/year","large",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean latitude of all grid cells occupied by the species","Mean","Carpinus betulus","Carpinus betulus","Fagales","seed dispersal (unknown)","Müller-Schneider 1986","Maximum",130,"MaxDispersalDistance","m","Vittoz & Engler 2007",NA,"Plants","Max","seed dispersal",0.13,0.1015,2,1825,5,"TRY","yrs","AgeAtMaturity",5,0.026,0.0203,0.4344
"A32_P1","A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14454,-2.66427,231511.1,1088.73,5868562,6957287,1238.93,-5.3,1233.63,156.44,"British Isles",NA,"Ter","LAT","O","Centaurea_scabiosa","Centaurea_scabiosa","Centaurea_scabiosa","Plantae","Tracheophyta","Magnoliopsida","Asteraceae","GBIF:8087525","Find_Sci_Names","0.0732","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Towards Poles",0.1662,"km/year","large",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean latitude of all grid cells occupied by the species","Mean","Centaurea scabiosa","Centaurea scabiosa","Asterales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",1.95,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00195,0.00156,3,365,1,"TRY","yrs","AgeAtMaturity",1,0.00195,0.00156,0.1662
"A32_P1","A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14454,-2.66427,231511.1,1088.73,5868562,6957287,1238.93,-5.3,1233.63,156.44,"British Isles",NA,"Ter","LAT","O","Cephalanthera_damasonium","Cephalanthera_damasonium","Cephalanthera_damasonium","Plantae","Tracheophyta","Liliopsida","Orchidaceae","GBIF:2795952","Find_Sci_Names","-0.0556","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Towards Equator",-0.1262,"km/year","large",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean latitude of all grid cells occupied by the species","Mean","Cephalanthera damasonium","Cephalanthera damasonium","Asparagales","seed dispersal (unknown)","Soons & Ozinga 2005","Calculated 99-percentile",14.7,"99thPercentileDispersalDistance","m","Vittoz & Engler 2007",NA,"Plants","Max","seed dispersal",0.0147,0.00781,4,1825,5,"TRY","yrs","AgeAtMaturity",5,0.00294,0.001562,-0.1262
"A32_P1","A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14454,-2.66427,231511.1,1088.73,5868562,6957287,1238.93,-5.3,1233.63,156.44,"British Isles",NA,"Ter","LAT","O","Cerastium_fontanum","Cerastium_fontanum","Cerastium_fontanum","Plantae","Tracheophyta","Magnoliopsida","Caryophyllaceae","GBIF:3085458","Find_Sci_Names","0.0201","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Towards Poles",0.0456,"km/year","large",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean latitude of all grid cells occupied by the species","Mean","Cerastium fontanum","Cerastium fontanum","Caryophyllales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.16,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00016,9.5e-05,2,42,6,"TRY","weeks","AgeAtMaturity",1,0.00016,9.5e-05,0.0456
"A32_P1","A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14454,-2.66427,231511.1,1088.73,5868562,6957287,1238.93,-5.3,1233.63,156.44,"British Isles",NA,"Ter","LAT","O","Cirsium_arvense","Cirsium_arvense","Cirsium_arvense","Plantae","Tracheophyta","Magnoliopsida","Asteraceae","GBIF:3113414","Find_Sci_Names","0.077","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Towards Poles",0.1749,"km/year","large",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean latitude of all grid cells occupied by the species","Mean","Cirsium arvense","Cirsium arvense","Asterales","seed dispersal (unknown)","Soons & Ozinga 2005","Calculated 99-percentile",53.4,"99thPercentileDispersalDistance","m","Vittoz & Engler 2007",NA,"Plants","Max","seed dispersal",0.0534,0.011375,6,365,1,"TRY","yrs","AgeAtMaturity",1,0.0534,0.011375,0.1749
"A32_P1","A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14454,-2.66427,231511.1,1088.73,5868562,6957287,1238.93,-5.3,1233.63,156.44,"British Isles",NA,"Ter","LAT","O","Cirsium_dissectum","Cirsium_dissectum","Cirsium_dissectum","Plantae","Tracheophyta","Magnoliopsida","Asteraceae","GBIF:3113784","Find_Sci_Names","0.1454","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Towards Poles",0.3302,"km/year","large",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean latitude of all grid cells occupied by the species","Mean","Cirsium dissectum","Cirsium dissectum","Asterales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",9.25,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00925,0.00501,2,365,1,"TRY","yrs","AgeAtMaturity",1,0.00925,0.00501,0.3302
"A32_P1","A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14454,-2.66427,231511.1,1088.73,5868562,6957287,1238.93,-5.3,1233.63,156.44,"British Isles",NA,"Ter","LAT","O","Cirsium_vulgare","Cirsium_vulgare","Cirsium_vulgare","Plantae","Tracheophyta","Magnoliopsida","Asteraceae","GBIF:3112801","Find_Sci_Names","0.0285","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Towards Poles",0.0648,"km/year","large",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean latitude of all grid cells occupied by the species","Mean","Cirsium vulgare","Cirsium vulgare","Asterales","seed dispersal (field)","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)",900,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.9,0.0316,5,365,1,"TRY","yrs","AgeAtMaturity",1,0.9,0.0316,0.0648
"A32_P1","A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14454,-2.66427,231511.1,1088.73,5868562,6957287,1238.93,-5.3,1233.63,156.44,"British Isles",NA,"Ter","LAT","O","Barbarea_vulgaris","Barbarea_vulgaris","Barbarea_vulgaris","Plantae","Tracheophyta","Magnoliopsida","Brassicaceae","GBIF:5708780","Find_Sci_Names","0.0925","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Towards Poles",0.2102,"km/year","large",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean latitude of all grid cells occupied by the species","Mean","Barbarea vulgaris","Barbarea vulgaris","Brassicales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.28,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00028,0.000165,2,365,1,"TRY","yrs","AgeAtMaturity",1,0.00028,0.000165,0.2102
"A32_P1","A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14454,-2.66427,231511.1,1088.73,5868562,6957287,1238.93,-5.3,1233.63,156.44,"British Isles",NA,"Ter","LAT","O","Crepis_biennis","Crepis_biennis","Crepis_biennis","Plantae","Tracheophyta","Magnoliopsida","Asteraceae","GBIF:5403531","Find_Sci_Names","-0.0391","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Towards Equator",-0.0888,"km/year","large",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean latitude of all grid cells occupied by the species","Mean","Crepis biennis","Crepis biennis","Asterales","seed dispersal (field)","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)",350,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.35,0.35,1,365,1,"TRY","yrs","AgeAtMaturity",1,0.35,0.35,-0.0888
"A32_P1","A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14454,-2.66427,231511.1,1088.73,5868562,6957287,1238.93,-5.3,1233.63,156.44,"British Isles",NA,"Ter","LAT","O","Crepis_capillaris","Crepis_capillaris","Crepis_capillaris","Plantae","Tracheophyta","Magnoliopsida","Asteraceae","GBIF:5403304","Find_Sci_Names","0.1168","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Towards Poles",0.2653,"km/year","large",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean latitude of all grid cells occupied by the species","Mean","Crepis capillaris","Crepis capillaris","Asterales","seed dispersal (field)","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)",650,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.65,0.65,1,168,24,"TRY","weeks","AgeAtMaturity",1,0.65,0.65,0.2653
"A32_P1","A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14454,-2.66427,231511.1,1088.73,5868562,6957287,1238.93,-5.3,1233.63,156.44,"British Isles",NA,"Ter","LAT","O","Daucus_carota","Daucus_carota","Daucus_carota","Plantae","Tracheophyta","Magnoliopsida","Apiaceae","GBIF:3034742","Find_Sci_Names","-0.1025","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Towards Equator",-0.2328,"km/year","large",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean latitude of all grid cells occupied by the species","Mean","Daucus carota","Daucus carota","Apiales","seed dispersal (model)","Kiviniemi & Telenius 1998","Maximum_recorded_dispersal_distance_(m)",17,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.017,0.00093,6,42,6,"TRY","weeks","AgeAtMaturity",1,0.017,0.00093,-0.2328
"A32_P1","A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14454,-2.66427,231511.1,1088.73,5868562,6957287,1238.93,-5.3,1233.63,156.44,"British Isles",NA,"Ter","LAT","O","Digitalis_purpurea","Digitalis_purpurea","Digitalis_purpurea","Plantae","Tracheophyta","Magnoliopsida","Plantaginaceae","GBIF:5414995","Find_Sci_Names","-0.0558","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Towards Equator",-0.1267,"km/year","large",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean latitude of all grid cells occupied by the species","Mean","Digitalis purpurea","Digitalis purpurea","Lamiales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",1.15,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00115,0.00067,2,365,1,"TRY","yrs","AgeAtMaturity",1,0.00115,0.00067,-0.1267
"A32_P1","A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14454,-2.66427,231511.1,1088.73,5868562,6957287,1238.93,-5.3,1233.63,156.44,"British Isles",NA,"Ter","LAT","O","Eupatorium_cannabinum","Eupatorium_cannabinum","Eupatorium_cannabinum","Plantae","Tracheophyta","Magnoliopsida","Asteraceae","GBIF:5402943","Find_Sci_Names","0.0865","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Towards Poles",0.1964,"km/year","large",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean latitude of all grid cells occupied by the species","Mean","Eupatorium cannabinum","Eupatorium cannabinum","Asterales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",23.71,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.02371,0.00781,5,365,1,"TRY","yrs","AgeAtMaturity",1,0.02371,0.00781,0.1964
"A32_P1","A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14454,-2.66427,231511.1,1088.73,5868562,6957287,1238.93,-5.3,1233.63,156.44,"British Isles",NA,"Ter","LAT","O","Fagus_sylvatica","Fagus_sylvatica","Fagus_sylvatica","Plantae","Tracheophyta","Magnoliopsida","Fagaceae","GBIF:2882316","Find_Sci_Names","0.0387","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Towards Poles",0.0879,"km/year","large",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean latitude of all grid cells occupied by the species","Mean","Fagus sylvatica","Fagus sylvatica","Fagales","seed dispersal (field)","M�ller-Schneider 1949 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)",32,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.032,0.013,4,1825,5,"TRY","yrs","AgeAtMaturity",5,0.0064,0.0026,0.0879
"A32_P1","A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14454,-2.66427,231511.1,1088.73,5868562,6957287,1238.93,-5.3,1233.63,156.44,"British Isles",NA,"Ter","LAT","O","Filipendula_vulgaris","Filipendula_vulgaris","Filipendula_vulgaris","Plantae","Tracheophyta","Magnoliopsida","Rosaceae","GBIF:2988069","Find_Sci_Names","-0.0629","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Towards Equator",-0.1428,"km/year","large",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean latitude of all grid cells occupied by the species","Mean","Filipendula vulgaris","Filipendula vulgaris","Rosales","seed dispersal (model)","Kivieniemi & Eriksson (unpubl.) in Kiviniemi & Telenius 1998","Maximum_recorded_dispersal_distance_(m)",240,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.24,0.24,1,365,1,"TRY","yrs","AgeAtMaturity",1,0.24,0.24,-0.1428
"A32_P1","A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14454,-2.66427,231511.1,1088.73,5868562,6957287,1238.93,-5.3,1233.63,156.44,"British Isles",NA,"Ter","LAT","O","Fraxinus_excelsior","Fraxinus_excelsior","Fraxinus_excelsior","Plantae","Tracheophyta","Magnoliopsida","Oleaceae","GBIF:3172358","Find_Sci_Names","0.0663","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Towards Poles",0.1506,"km/year","large",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean latitude of all grid cells occupied by the species","Mean","Fraxinus excelsior","Fraxinus excelsior","Lamiales","seed dispersal (field)","Geiger 1960 in M�lller-Schneider 1986 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)",725,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.725,0.725,3,1825,5,"TRY","yrs","AgeAtMaturity",5,0.145,0.145,0.1506
"A32_P1","A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14454,-2.66427,231511.1,1088.73,5868562,6957287,1238.93,-5.3,1233.63,156.44,"British Isles",NA,"Ter","LAT","O","Ranunculus_acris","Ranunculus_acris","Ranunculus_acris","Plantae","Tracheophyta","Magnoliopsida","Ranunculaceae","GBIF:3033363","Find_Sci_Names","1e-04","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Towards Poles",1e-04,"km/year","large",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean latitude of all grid cells occupied by the species","Mean","Ranunculus acris","Ranunculus acris","Ranunculales","seed dispersal (model)","Kivieniemi & Eriksson (unpubl.) in Kiviniemi & Telenius 1998","Maximum_recorded_dispersal_distance_(m)",300,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.3,0.3,1,365,1,"TRY","yrs","AgeAtMaturity",1,0.3,0.3,1e-04
"A32_P1","A32","P1",32,NA,"Amano_al_2014_PRSB","0.1098/rspb.2013.3017",54.14454,-2.66427,231511.1,1088.73,5868562,6957287,1238.93,-5.3,1233.63,156.44,"British Isles",NA,"Ter","LAT","O","Rhinanthus_minor","Rhinanthus_minor","Rhinanthus_minor","Plantae","Tracheophyta","Magnoliopsida","Orobanchaceae","GBIF:3172043","Find_Sci_Names","-0.0201","deg","U",NA,NA,"Supplementary Materal, Fig 4.S2.S3",1930,1945,1960,1987,1993,1999,49,"Towards Equator",-0.0457,"km/year","large",2,"TWO","CensusPeriods","occurrence","Resurveyed","Mean latitude of all grid cells occupied by the species","Mean","Rhinanthus minor","Rhinanthus minor","Lamiales","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.45,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00045,0.000265,2,42,6,"TRY","weeks","AgeAtMaturity",1,0.00045,0.000265,-0.0457
