"Genus","reported_name_fixed","Hemisphere","Ecosystem","Gradient","Position","ShiftR","EleVeloT","LatVeloT","Unit","BaselineT","HFI","PrAb","Sampling","Grain","Signif","Quality","Ntaxa","Start","Area","LifeForm","Reference","Source","n_cl","n_sp","reported_name","scientificName","kingdom.x","phylum.x","class.x","order.x","family.x","db","db_code","START","END","DUR","kingdom.y","phylum.y","class.y","order.y","family.y","ObservationTypeSpecific","DispersalSource","Field","DispersalDistance","Code","DispersalUnit","Database","Sex","group","type","ObservationTypeGeneral","DispersalDistanceKm","MaxDispersalDistanceKm","AgeAtMaturityDays","YearOfMaturity","DispersalPotentialKmY","DispersalPotentialmY","DispersalDistancem","annual_dispersal_pot","climate_velocity","ShiftKmY","ClimVeloTKmY","AnnualDispPotKmY"
"Mercurialis","Mercurialis perennis","North","Terrestrial","Latitudinal","Centroid",0.335751546,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,17.38802996,"phanero",19,"A19_P2",17537,20317,"Mercurialis perennis","Mercurialis perennis","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","gbif","GBIF:3063016",1986,2003,18,"Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Euphorbiaceae","seed dispersal (field)","Ridley 1930 in M�ller-Schneider 1983 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)",4,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.004,0.004,365,1,0.004,4,4,0.004,0.495907411,0.335751546,0.495907411,0.004
"Epilobium","Epilobium hirsutum","North","Terrestrial","Latitudinal","Centroid",0.337090414,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,17.38802996,"phanero",19,"A19_P2",17552,19603,"Epilobium hirsutum","Epilobium hirsutum","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","gbif","GBIF:3189172",1986,2003,18,"Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","seed dispersal (field)","Feekes 1936 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)",3800,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",3.8,3.8,365,1,3.8,3800,3800,3.8,0.495907411,0.337090414,0.495907411,3.8
"Allium","Allium ursinum","North","Terrestrial","Latitudinal","Centroid",0.72555226,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,17.38802996,"phanero",19,"A19_P2",17553,16822,"Allium ursinum","Allium ursinum","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","gbif","GBIF:2857601",1986,2003,18,"Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","seed dispersal (field)","M�ller-Schneider 1971 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)",4.61,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00461,0.00461,365,1,0.00461,4.61,4.61,0.00461,0.495907411,0.72555226,0.495907411,0.00461
"Armeria","Armeria maritima","North","Terrestrial","Latitudinal","Centroid",0.254847303,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,17.38802996,"phanero",19,"A19_P2",17562,18354,"Armeria maritima","Armeria maritima","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Plumbaginaceae","gbif","GBIF:8930531",1986,2003,18,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Plumbaginaceae","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.28,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00028,0.00028,365,1,0.00028,0.28,0.28,0.00028,0.495907411,0.254847303,0.495907411,0.00028
"Carlina","Carlina vulgaris","North","Terrestrial","Latitudinal","Centroid",0.77731521,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,17.38802996,"phanero",19,"A19_P2",17575,19263,"Carlina vulgaris","Carlina vulgaris","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3105380",1986,2003,18,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",1.67,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00167,0.00167,365,1,0.00167,1.67,1.67,0.00167,0.495907411,0.77731521,0.495907411,0.00167
"Centaurea","Centaurea scabiosa","North","Terrestrial","Latitudinal","Centroid",0.327376866,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,17.38802996,"phanero",19,"A19_P2",17577,18363,"Centaurea scabiosa","Centaurea scabiosa","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:8087525",1986,2003,18,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",1.95,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00195,0.00195,365,1,0.00195,1.95,1.95,0.00195,0.495907411,0.327376866,0.495907411,0.00195
"Sonchus","Sonchus asper","North","Terrestrial","Latitudinal","Centroid",0.141260906,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,17.38802996,"phanero",19,"A19_P2",17578,19630,"Sonchus asper","Sonchus asper","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3105782",1986,2003,18,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",6.12,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00612,0.00612,42,1,0.00612,6.12,6.12,0.00612,0.495907411,0.141260906,0.495907411,0.00612
"Cirsium","Cirsium palustre","North","Terrestrial","Latitudinal","Centroid",0.571163549,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,17.38802996,"phanero",19,"A19_P2",17594,19037,"Cirsium palustre","Cirsium palustre","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3113239",1986,2003,18,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",23.49,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.02349,0.02349,365,1,0.02349,23.49,23.49,0.02349,0.495907411,0.571163549,0.495907411,0.02349
"Pulicaria","Pulicaria dysenterica","North","Terrestrial","Latitudinal","Centroid",0.789602572,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,17.38802996,"phanero",19,"A19_P2",17604,20385,"Pulicaria dysenterica","Pulicaria dysenterica","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3095609",1986,2003,18,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",6.91,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00691,0.00691,365,1,0.00691,6.91,6.91,0.00691,0.495907411,0.789602572,0.495907411,0.00691
"Solidago","Solidago virgaurea","North","Terrestrial","Latitudinal","Centroid",0.67440332,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,17.38802996,"phanero",19,"A19_P2",17611,20392,"Solidago virgaurea","Solidago virgaurea","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:6446462",1986,2003,18,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",5.6,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.0056,0.0056,365,1,0.0056,5.6,5.6,0.0056,0.495907411,0.67440332,0.495907411,0.0056
"Calluna","Calluna vulgaris","North","Terrestrial","Latitudinal","Centroid",0.845587193,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,17.38802996,"phanero",19,"A19_P2",17614,20395,"Calluna vulgaris","Calluna vulgaris","Plantae","Tracheophyta","Magnoliopsida","Ericales","Ericaceae","gbif","GBIF:2882482",1986,2003,18,"Plantae","Tracheophyta","Magnoliopsida","Ericales","Ericaceae","seed/plant dispersal (unknown)",NA,"Max._Indiv._Dispersal_Distance_(m)",81,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Plants","Max","seed dispersal",0.081,0.081,365,1,0.081,81,81,0.081,0.495907411,0.845587193,0.495907411,0.081
"Primula","Primula veris","North","Terrestrial","Latitudinal","Centroid",0.577188677,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,17.38802996,"phanero",19,"A19_P2",17620,20401,"Primula veris","Primula veris","Plantae","Tracheophyta","Magnoliopsida","Ericales","Primulaceae","gbif","GBIF:8377689",1986,2003,18,"Plantae","Tracheophyta","Magnoliopsida","Ericales","Primulaceae","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.12,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00012,0.00012,365,1,0.00012,0.12,0.12,0.00012,0.495907411,0.577188677,0.495907411,0.00012
"Achillea","Achillea millefolium","North","Terrestrial","Latitudinal","Centroid",0.044550326,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,17.38802996,"phanero",19,"A19_P2",17622,22590,"Achillea millefolium","Achillea millefolium","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3120060",1986,2003,18,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.39,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00039,0.00039,365,1,0.00039,0.39,0.39,0.00039,0.495907411,0.044550326,0.495907411,0.00039
"Scabiosa","Scabiosa columbaria","North","Terrestrial","Latitudinal","Centroid",0.341781936,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,17.38802996,"phanero",19,"A19_P2",17637,19689,"Scabiosa columbaria","Scabiosa columbaria","Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","gbif","GBIF:2888802",1986,2003,18,"Plantae","Tracheophyta","Magnoliopsida","Dipsacales","Caprifoliaceae","seed/plant dispersal (unknown)",NA,"Max._Indiv._Dispersal_Distance_(m)",3.5,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Plants","Max","seed dispersal",0.0035,0.0035,365,1,0.0035,3.5,3.5,0.0035,0.495907411,0.341781936,0.495907411,0.0035
"Pedicularis","Pedicularis palustris","North","Terrestrial","Latitudinal","Centroid",2.38102028,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,17.38802996,"phanero",19,"A19_P2",17644,18721,"Pedicularis palustris","Pedicularis palustris","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Orobanchaceae","gbif","GBIF:3171734",1986,2003,18,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","Orobanchaceae","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.15,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00015,0.00015,365,1,0.00015,0.15,0.15,0.00015,0.495907411,2.38102028,0.495907411,0.00015
"Epilobium","Epilobium montanum","North","Terrestrial","Latitudinal","Centroid",0.054610136,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,17.38802996,"phanero",19,"A19_P2",17645,20426,"Epilobium montanum","Epilobium montanum","Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","gbif","GBIF:3664083",1986,2003,18,"Plantae","Tracheophyta","Magnoliopsida","Myrtales","Onagraceae","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",49.64,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.04964,0.04964,42,1,0.04964,49.64,49.64,0.04964,0.495907411,0.054610136,0.495907411,0.04964
"Fraxinus","Fraxinus excelsior","North","Terrestrial","Latitudinal","Centroid",0.127536875,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,17.38802996,"phanero",19,"A19_P2",17646,20427,"Fraxinus excelsior","Fraxinus excelsior","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Oleaceae","gbif","GBIF:3172358",1986,2003,18,"Plantae","Tracheophyta","Magnoliopsida","Lamiales","Oleaceae","seed dispersal (field)","Geiger 1960 in M�lller-Schneider 1986 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)",725,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.725,0.725,1825,5,0.145,145,725,0.145,0.495907411,0.127536875,0.495907411,0.145
"Filipendula","Filipendula vulgaris","North","Terrestrial","Latitudinal","Centroid",0.540055876,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,17.38802996,"phanero",19,"A19_P2",17667,23729,"Filipendula vulgaris","Filipendula vulgaris","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","gbif","GBIF:2988069",1986,2003,18,"Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","seed dispersal (model)","Kivieniemi & Eriksson (unpubl.) in Kiviniemi & Telenius 1998","Maximum_recorded_dispersal_distance_(m)",240,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.24,0.24,365,1,0.24,240,240,0.24,0.495907411,0.540055876,0.495907411,0.24
"Cerastium","Cerastium fontanum","North","Terrestrial","Latitudinal","Centroid",0.025904865,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,17.38802996,"phanero",19,"A19_P2",17670,23732,"Cerastium fontanum","Cerastium fontanum","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","gbif","GBIF:3085458",1986,2003,18,"Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.16,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00016,0.00016,42,1,0.00016,0.16,0.16,0.00016,0.495907411,0.025904865,0.495907411,0.00016
"Juncus","Juncus effusus","North","Terrestrial","Latitudinal","Centroid",0.180555556,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,17.38802996,"phanero",19,"A19_P2",17671,16943,"Juncus effusus","Juncus effusus","Plantae","Tracheophyta","Liliopsida","Poales","Juncaceae","gbif","GBIF:2701311",1986,2003,18,"Plantae","Tracheophyta","Liliopsida","Poales","Juncaceae","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",2.42,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00242,0.00242,365,1,0.00242,2.42,2.42,0.00242,0.495907411,0.180555556,0.495907411,0.00242
"Anthriscus","Anthriscus sylvestris","North","Terrestrial","Latitudinal","Centroid",0.190211303,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,17.38802996,"phanero",19,"A19_P2",17676,24832,"Anthriscus sylvestris","Anthriscus sylvestris","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","gbif","GBIF:5371742",1986,2003,18,"Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","seed dispersal (model)","Kivieniemi & Eriksson (unpubl.) in Kiviniemi & Telenius 1998","Maximum_recorded_dispersal_distance_(m)",120,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.12,0.12,365,1,0.12,120,120,0.12,0.495907411,0.190211303,0.495907411,0.12
"Myosotis","Myosotis scorpioides","North","Terrestrial","Latitudinal","Centroid",0.171000044,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,17.38802996,"phanero",19,"A19_P2",17677,22646,"Myosotis scorpioides","Myosotis scorpioides","Plantae","Tracheophyta","Magnoliopsida","Boraginales","Boraginaceae","gbif","GBIF:5341184",1986,2003,18,"Plantae","Tracheophyta","Magnoliopsida","Boraginales","Boraginaceae","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.12,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00012,0.00012,365,1,0.00012,0.12,0.12,0.00012,0.495907411,0.171000044,0.495907411,0.00012
"Oxalis","Oxalis acetosella","North","Terrestrial","Latitudinal","Centroid",1.634228145,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,17.38802996,"phanero",19,"A19_P2",17694,21568,"Oxalis acetosella","Oxalis acetosella","Plantae","Tracheophyta","Magnoliopsida","Oxalidales","Oxalidaceae","gbif","GBIF:8211958",1986,2003,18,"Plantae","Tracheophyta","Magnoliopsida","Oxalidales","Oxalidaceae","seed dispersal (field)","Berg 2000","Maximum_recorded_dispersal_distance_(m)",4.52,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00452,0.00452,365,1,0.00452,4.52,4.52,0.00452,0.495907411,1.634228145,0.495907411,0.00452
"Linum","Linum catharticum","North","Terrestrial","Latitudinal","Centroid",0.036560803,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,17.38802996,"phanero",19,"A19_P2",17704,21578,"Linum catharticum","Linum catharticum","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Linaceae","gbif","GBIF:2873865",1986,2003,18,"Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Linaceae","seed dispersal (field)","Verkaar et al. 1983","Maximum_recorded_dispersal_distance_(m)",0.63,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00063,0.00063,365,1,0.00063,0.63,0.63,0.00063,0.495907411,0.036560803,0.495907411,0.00063
"Allium","Allium vineale","North","Terrestrial","Latitudinal","Centroid",0.214041097,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,17.38802996,"phanero",19,"A19_P2",17705,17706,"Allium vineale","Allium vineale","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","gbif","GBIF:7792960",1986,2003,18,"Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.24,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00024,0.00024,365,1,0.00024,0.24,0.24,0.00024,0.495907411,0.214041097,0.495907411,0.00024
"Allium","Allium oleraceum","North","Terrestrial","Latitudinal","Centroid",0.12879011,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,17.38802996,"phanero",19,"A19_P2",17707,16612,"Allium oleraceum","Allium oleraceum","Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","gbif","GBIF:2857071",1986,2003,18,"Plantae","Tracheophyta","Liliopsida","Asparagales","Amaryllidaceae","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.28,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00028,0.00028,365,1,0.00028,0.28,0.28,0.00028,0.495907411,0.12879011,0.495907411,0.00028
"Barbarea","Barbarea vulgaris","North","Terrestrial","Latitudinal","Centroid",0.06520984,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,17.38802996,"phanero",19,"A19_P2",17718,20499,"Barbarea vulgaris","Barbarea vulgaris","Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","gbif","GBIF:5708780",1986,2003,18,"Plantae","Tracheophyta","Magnoliopsida","Brassicales","Brassicaceae","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.28,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00028,0.00028,365,1,0.00028,0.28,0.28,0.00028,0.495907411,0.06520984,0.495907411,0.00028
"Carpinus","Carpinus betulus","North","Terrestrial","Latitudinal","Centroid",0.075637085,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,17.38802996,"phanero",19,"A19_P2",17724,20505,"Carpinus betulus","Carpinus betulus","Plantae","Tracheophyta","Magnoliopsida","Fagales","Betulaceae","gbif","GBIF:2875818",1986,2003,18,"Plantae","Tracheophyta","Magnoliopsida","Fagales","Betulaceae","seed dispersal (field)","Kohlermann 1950 in Hughes et al. 1994","Mean_dispersal_distance_(m)",73,"MeanDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Mean","seed dispersal",0.073,0.073,1825,5,0.0146,14.6,73,0.0146,0.495907411,0.075637085,0.495907411,0.0146
"Pastinaca","Pastinaca sativa","North","Terrestrial","Latitudinal","Centroid",0.181059853,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,17.38802996,"phanero",19,"A19_P2",17730,22698,"Pastinaca sativa","Pastinaca sativa","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","gbif","GBIF:8262702",1986,2003,18,"Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","seed dispersal (model)","Jongejans & Telenius 2001","Maximum_recorded_dispersal_distance_(m)",13.9,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.0139,0.0139,365,1,0.0139,13.9,13.9,0.0139,0.495907411,0.181059853,0.495907411,0.0139
"Agrimonia","Agrimonia eupatoria","North","Terrestrial","Latitudinal","Centroid",0.179030554,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,17.38802996,"phanero",19,"A19_P2",17745,19433,"Agrimonia eupatoria","Agrimonia eupatoria","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","gbif","GBIF:3001956",1986,2003,18,"Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","seed dispersal (model)","Kivieniemi 1996 in Kiviniemi & Telenius 1998","Maximum_recorded_dispersal_distance_(m)",932,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.932,0.932,365,1,0.932,932,932,0.932,0.495907411,0.179030554,0.495907411,0.932
"Geranium","Geranium robertianum","North","Terrestrial","Latitudinal","Centroid",0.040058517,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,17.38802996,"phanero",19,"A19_P2",17746,21620,"Geranium robertianum","Geranium robertianum","Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","gbif","GBIF:2890668",1986,2003,18,"Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","seed dispersal (field)","Ridley 1930 in M�ller-Schneider 1983 in Vittoz & Engler 2007","Maximum_recorded_dispersal_distance_(m)",6,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.006,0.006,365,1,0.006,6,6,0.006,0.495907411,0.040058517,0.495907411,0.006
"Leucanthemum","Leucanthemum vulgare","North","Terrestrial","Latitudinal","Centroid",0.074639049,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,17.38802996,"phanero",19,"A19_P2",17753,21627,"Leucanthemum vulgare","Leucanthemum vulgare","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:8848598",1986,2003,18,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal (model)","Soons & Ozinga 2005","99th_percentile_dispersal_distance_(m)",0.42,"99thPercentileDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.00042,0.00042,365,1,0.00042,0.42,0.42,0.00042,0.495907411,0.074639049,0.495907411,0.00042
"Quercus","Quercus petraea","North","Terrestrial","Latitudinal","Centroid",0.633662207,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,17.38802996,"phanero",19,"A19_P2",17764,28200,"Quercus petraea","Quercus petraea","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","gbif","GBIF:2880130",1986,2003,18,"Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","seed dispersal (field)","Kollmann & Schill 1996","Maximum_recorded_dispersal_distance_(m)",300,"MaxDispersalDistance","m","Tamme et al. 2014",NA,"Plants","Max","seed dispersal",0.3,0.3,1825,5,0.06,60,300,0.06,0.495907411,0.633662207,0.495907411,0.06
"Erica","Erica cinerea","North","Terrestrial","Latitudinal","Centroid",0.35440218,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,17.38802996,"phanero",19,"A19_P2",17765,19453,"Erica cinerea","Erica cinerea","Plantae","Tracheophyta","Magnoliopsida","Ericales","Ericaceae","gbif","GBIF:5333411",1986,2003,18,"Plantae","Tracheophyta","Magnoliopsida","Ericales","Ericaceae","seed/plant dispersal (unknown)",NA,"Max._Indiv._Dispersal_Distance_(m)",81,"MaxDispersalDistance","m","Jenkins et al. 2007",NA,"Plants","Max","seed dispersal",0.081,0.081,365,1,0.081,81,81,0.081,0.495907411,0.35440218,0.495907411,0.081
"Carduus","Carduus nutans","North","Terrestrial","Latitudinal","Centroid",0.436111111,NA,0.495907411,"km/year",8.10059,0.342417157992962,"OCCUR","TWO","MEDIUM","YES","MODELED",594,1978,17.38802996,"phanero",19,"A19_P2",17767,19819,"Carduus nutans","Carduus nutans","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:8185959",1986,2003,18,"Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed/plant dispersal (field)","Smith, Lane M., Kok LT. Dispersal of Musk Thistle (Carduus nutans) Seeds. Weed Science. 1984;32(1):120-125","Maximum.dispersal.distance.m.",100,"MaxDispersalDistance","m","Flores et al. 2013",NA,"Plants","Max","seed dispersal",0.1,0.1,1,1,0.1,100,100,0.1,0.495907411,0.436111111,0.495907411,0.1
