"ID","res","baseline_min_mat","baseline_1Q_mat","baseline_median_mat","baseline_mean_mat","baseline_3Q_mat","baseline_max_mat","baseline_sd_mat","trend_min_mat","trend_1Q_mat","trend_median_mat","trend_mean_mat","trend_3Q_mat","trend_max_mat","trend_sd_mat","Vel_min_mat","Vel_1Q_mat","Vel_median_mat","Vel_mean_mat","Vel_3Q_mat","Vel_max_mat","Vel_sd_mat","VelLat_min_mat","VelLat_1Q_mat","VelLat_median_mat","VelLat_mean_mat","VelLat_3Q_mat","VelLat_max_mat","VelLat_sd_mat","baseline_min_map","baseline_1Q_map","baseline_median_map","baseline_mean_map","baseline_3Q_map","baseline_max_map","baseline_sd_map","trend_min_map","trend_1Q_map","trend_median_map","trend_mean_map","trend_3Q_map","trend_max_map","trend_sd_map","Vel_min_map","Vel_1Q_map","Vel_median_map","Vel_mean_map","Vel_3Q_map","Vel_max_map","Vel_sd_map","VelLat_min_map","VelLat_1Q_map","VelLat_median_map","VelLat_mean_map","VelLat_3Q_map","VelLat_max_map","VelLat_sd_map","gVelEle_min_mat","gVelEle_1Q_mat","gVelEle_median_mat","gVelEle_mean_mat","gVelEle_3Q_mat","gVelEle_max_mat","gVelEle_sd_mat","baseline_min_sst","baseline_1Q_sst","baseline_median_sst","baseline_mean_sst","baseline_3Q_sst","baseline_max_sst","baseline_sd_sst","trend_min_sst","trend_1Q_sst","trend_median_sst","trend_mean_sst","trend_3Q_sst","trend_max_sst","trend_sd_sst","Vel_min_sst","Vel_1Q_sst","Vel_median_sst","Vel_mean_sst","Vel_3Q_sst","Vel_max_sst","Vel_sd_sst","VelLat_min_sst","VelLat_1Q_sst","VelLat_median_sst","VelLat_mean_sst","VelLat_3Q_sst","VelLat_max_sst","VelLat_sd_sst"
"A117_P6","50km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.674881,11.8752742,12.148562,12.1395392,12.4690232,13.3722382,0.5391487,-0.0167855,-0.0122578,-0.0027375,-0.0027124,0.0054198,0.0152515,0.0096466,-1.8636311,-1.3598008,-0.3237865,-0.2494525,0.710871,1.8961418,1.1663689,-0.3653211,-0.0187679,0.2924413,0.4407608,0.6877276,1.8243951,0.5491481
"A117_P7","110km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7571156,3.9163707,5.2532716,5.8778595,7.1102979,15.1983337,2.9467523,-0.0823008,0.0517023,0.0594739,0.0551627,0.0677221,0.0966757,0.0259831,1.0210801,3.8464833,7.396446,7.5848371,11.288821,16.9971962,4.4937655,-3.2532828,-0.0500832,4.4638207,4.9702782,8.3099582,15.2276964,4.9672767
"A117_P7","25km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.137583,3.5809637,4.3706846,4.9345461,5.917734,10.7132406,1.9352656,0.0410928,0.0553354,0.063009,0.0623314,0.0688349,0.0833973,0.0093327,2.4763222,4.5550352,6.7783005,8.7855643,10.8247857,26.6968956,6.1263074,-4.9823103,2.9138458,5.1101937,6.0344775,8.2633638,25.923151,5.5420675
"A117_P7","50km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2690632,3.4681029,4.1520395,4.6727678,5.397058,9.4693661,1.7124471,0.043448,0.0555905,0.0637711,0.0623671,0.0687688,0.0809999,0.008705,3.6938338,5.0367393,8.8252678,10.1342048,13.2394657,25.9869633,5.9878455,-1.6675723,4.0043058,6.337091,7.3849044,10.5862236,24.6638432,5.5207135
"A117_P8","110km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.4563408,7.8508613,8.7972178,9.4914828,10.7371416,15.3020382,2.3539551,-0.0138792,0.004922,0.0135864,0.0164388,0.0254825,0.0491854,0.0159882,-0.8845625,0.4421165,0.8021749,1.0537512,1.2635323,4.8769789,1.3495536,0.1351905,0.5475395,0.7935475,1.1371832,1.2056735,4.6589561,1.0921557
"A117_P8","25km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.307333,7.7825942,8.200139,8.3679909,8.8960924,10.5092134,0.8069873,-0.0218627,0.0008127,0.0052454,0.0039144,0.0086055,0.0219942,0.007226,-1.3187144,0.0843809,0.3974297,0.2439307,0.6393344,1.0273529,0.5943433,-0.1600123,0.2575061,0.4433727,0.4772113,0.6687509,1.2869815,0.2674811
"A117_P8","50km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3341432,7.7547791,8.0040078,8.1663844,8.5180323,9.406249,0.5628535,-0.0123688,-0.0013423,0.0046797,0.0027497,0.0073851,0.0116814,0.0064822,-2.1886463,-0.1987819,0.447299,0.0111092,0.6858688,0.8245632,0.9544321,0.032644,0.4102371,0.6196146,0.6452156,0.7491602,2.0710475,0.3909839
"A117_P9","110km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7528152,5.3927226,5.9300685,5.8913796,6.2753636,7.2589931,0.6943146,0.0071322,0.0143522,0.0175564,0.0169574,0.0204024,0.0240738,0.0045881,1.6369052,2.690366,4.0484223,3.7605494,4.8082263,6.2089825,1.3584241,1.6350397,2.6781397,3.9405893,3.7219777,4.7584723,6.1889601,1.353919
"A117_P9","25km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1201277,5.670248,6.0736346,6.0147167,6.3943496,6.7143579,0.4051401,0.0119352,0.0169328,0.0202555,0.0201094,0.0230522,0.0298978,0.0040039,2.4628224,3.1056688,3.8558359,5.3015696,5.8431144,16.5972157,3.578765,-16.4919147,2.6654923,3.4119916,3.417318,4.3320346,15.3675776,3.811364
"A117_P9","50km",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2827744,5.6470983,5.9280999,5.9246494,6.2232871,6.4372582,0.3523468,0.0132721,0.0168699,0.0196599,0.0193821,0.0221308,0.0258292,0.0034701,3.1885524,3.469395,3.8923553,4.3554972,4.8006016,6.7663579,1.1085056,3.0022042,3.2815201,3.7317461,4.2326578,4.7753952,6.7648406,1.1661292
"A118_P1","110km",10.4098679,11.1708746,12.3896538,12.6098306,13.7133438,15.5020966,1.6396449,0.0429811,0.0473348,0.0495284,0.0493352,0.0521504,0.0533125,0.0032101,2.5718243,3.049695,4.2483544,5.0437422,5.8529273,11.5596695,2.6422489,2.5141392,2.8779399,4.0429177,4.1009678,4.905097,7.4111552,1.4605252,39.6386681,46.5187502,50.0701313,51.782553,55.5671701,68.6116333,8.289421,-0.2549393,-0.137103,-0.1076245,-0.1119528,-0.0686222,-0.0045397,0.0713614,-4.5718231,-2.5163804,-0.9315765,-1.625078,-0.6532672,-0.1915142,1.4185038,-3.287889,-1.533392,-0.7600081,-1.1224658,-0.5846208,-0.0359368,1.0332581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A118_P1","1km",4.1388302,10.1451309,11.4924156,11.1466782,12.3526894,14.766861,2.0110594,0.048492,0.0499473,0.0505385,0.0506233,0.0513286,0.0531398,0.001017,0.0419956,0.1014022,0.2314827,0.3096774,0.4443054,1.0728357,0.2573035,-1.0706996,-0.0919343,0.0156611,-0.0045751,0.1112231,1.0489304,0.2453263,34.0214272,48.2825661,54.3511314,55.3139612,61.0419788,89.9858475,9.8863977,-0.1459163,-0.0938305,-0.0764891,-0.0780217,-0.0604558,-0.0279519,0.02208,-0.1015392,-0.0442362,-0.0282571,-0.0340598,-0.0185486,-0.0089959,0.0205943,-0.0967752,-0.0113276,0.0003983,0.0017436,0.015527,0.100239,0.0226427,-0.0326192,-0.0209756,-0.0170989,-0.0174415,-0.0135147,-0.0062486,0.0049359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A118_P1","25km",9.7861214,10.9656401,11.6715736,11.9333678,12.5702696,14.5211945,1.3262732,0.0476507,0.0495498,0.0504376,0.0506076,0.0517878,0.053446,0.0015305,0.533558,1.0073395,1.423338,1.4527309,1.8391759,2.9726882,0.6126426,-1.4421667,-0.5989367,0.5131321,0.2078453,0.8010095,2.0892806,0.8823574,39.0022507,43.7982607,48.7319565,48.3873544,52.9441023,60.6280212,5.8391933,-0.1280144,-0.0840428,-0.0658755,-0.0678973,-0.0475028,-0.0212575,0.0285854,-0.5550307,-0.3628224,-0.2914156,-0.2832367,-0.1768345,-0.1335039,0.1122598,-0.4505664,-0.1584641,0.027913,-0.015297,0.1288538,0.3577914,0.1899937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A118_P1","50km",10.591687,11.04699,11.7798935,11.6355413,12.1086351,12.6408691,0.7851359,0.0493181,0.0505204,0.0509662,0.0510574,0.0517396,0.052725,0.0011929,1.6569003,1.8740718,1.9827452,2.1493367,2.3618782,2.9475265,0.4757762,-0.6480335,-0.0591318,1.5538071,0.8665367,1.6377159,1.6707323,1.1478531,43.3841972,48.6084347,49.4937038,49.393418,51.5256166,53.4726372,3.4985933,-0.0965875,-0.0765601,-0.0606814,-0.0621514,-0.046633,-0.0311547,0.0239497,-1.4580742,-1.2642963,-0.8640253,-0.8334821,-0.3728559,-0.2079149,0.5330774,-0.6341605,0.0403647,0.1682226,0.1124508,0.4047478,0.4910853,0.4128788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A119_P1","110km",8.0418243,8.6350174,9.0876137,9.1825313,9.481403,11.0961723,0.8397857,0.0040936,0.0064226,0.0079363,0.0080756,0.0098328,0.0117192,0.0021855,0.2066358,0.4987219,1.2780272,1.6969635,2.3414731,8.0170784,1.7103797,-5.1252203,0.0589713,0.2593879,0.2684109,0.9694293,2.1764739,1.4519596,15.4582195,18.6521759,20.3680706,20.4580554,22.2216797,25.7723961,2.6706291,0.0102788,0.0199632,0.025698,0.0296785,0.0394813,0.0534468,0.0132044,0.4216892,0.7469036,1.2108898,1.2363415,1.6944712,2.4296501,0.5520122,-1.6530691,-0.9752827,-0.7981718,-0.7621514,-0.4527366,-0.1106716,0.4249004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A119_P1","1km",0.1004961,4.0684544,6.1172058,5.7281357,7.5925209,9.1128845,2.1712546,0.0074371,0.008035,0.0083782,0.0083179,0.0086284,0.0090722,0.0003991,0.0046121,0.0073373,0.0104539,0.0135412,0.016903,0.0395423,0.0086574,-0.0333603,-0.0049235,0.0005191,0.0006887,0.0048595,0.0383153,0.0084065,17.0307274,25.6381245,32.6853104,31.2225406,36.0601616,42.0723076,6.2046315,0.005668,0.016392,0.0255322,0.0250575,0.0343663,0.0399426,0.009471,0.0031624,0.0086613,0.0196372,0.0241866,0.0369689,0.070611,0.0178035,-0.0692478,-0.0088555,-0.0013085,-0.0016125,0.0061709,0.0616087,0.017017,0.0010339,0.0029901,0.0046574,0.0045709,0.0062689,0.0072861,0.0017276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A119_P1","25km",6.8748238,7.8123062,8.0985085,8.0869026,8.4743004,8.8637695,0.4638339,0.0070603,0.0077633,0.0083616,0.0082969,0.0088089,0.0096107,0.0006744,0.2063546,0.3208179,0.378251,0.4475705,0.5612245,0.881084,0.1748009,-0.2621821,-0.0035295,0.0604486,0.1306819,0.2774932,0.7564889,0.2401228,21.0535851,23.5227318,25.1146145,24.9292939,25.8379002,28.8672028,1.936318,0.0019323,0.0141859,0.0212018,0.0215591,0.0296061,0.0359438,0.0101753,0.0232752,0.1805514,0.2278871,0.2491452,0.307362,0.6015174,0.1299736,-0.4451604,-0.1469619,-0.0165716,-0.0622128,0.0143345,0.164231,0.1383483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A119_P1","50km",7.7581802,7.9739635,8.1296963,8.1224235,8.3047611,8.3844604,0.2213422,0.0078897,0.0081477,0.008458,0.0084568,0.0087317,0.0091438,0.0004119,0.5679012,0.6158273,0.6652063,0.6873404,0.7436746,0.8593078,0.0985701,-0.2052241,-0.1336791,-0.0427918,-0.0194334,0.0886093,0.228685,0.1591091,23.513319,24.2746849,24.671751,25.0246692,26.1080799,26.5665112,1.1021271,0.0154974,0.019906,0.0237427,0.023886,0.028877,0.0312911,0.00597,0.28475,0.3723684,0.4524955,0.4644173,0.5687199,0.662612,0.1300267,-0.3456911,-0.2031368,-0.0986099,-0.1239251,-0.0312212,0.0235853,0.133264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A12_P1","110km",7.226619,9.5358572,12.1769325,12.2664764,14.9482517,18.2993134,3.0776047,0.0011601,0.0039906,0.0061858,0.0064043,0.0087842,0.013098,0.0030325,0.1001987,0.2336634,0.3479434,0.4574329,0.6034015,1.4438523,0.3215197,-0.8585777,-0.0227744,0.1147572,0.0298732,0.1994174,0.3819519,0.2774218,9.1787376,23.9870162,33.998126,43.4123476,64.6702633,112.2509689,26.8672194,-0.0553993,0.0368465,0.0514955,0.0572231,0.0827461,0.1912029,0.0417542,-0.0278125,0.1991211,0.4132506,0.3987894,0.60074,0.8588519,0.2372416,-0.7256286,-0.2806529,-0.0206744,-0.129723,0.0408479,0.1452107,0.2426774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A12_P1","1km",-3.1690449,8.4099205,11.6385387,11.0850386,14.0258541,20.1249344,3.7823504,-0.0009575,0.0018362,0.0051599,0.0048644,0.0077365,0.010456,0.0030804,2.88e-05,0.0033377,0.0093895,0.016343,0.0211443,0.0803025,0.0191521,-0.0797959,-0.0032484,0.0001341,0.0007705,0.0049734,0.0791557,0.0149225,15.0632963,43.316287,67.2320862,73.2974879,95.8583012,221.3961029,36.496808,-0.1100368,0.0496401,0.0866367,0.0944173,0.1330632,0.2868256,0.0597245,0.003019,0.0131194,0.0232767,0.0305388,0.040656,0.1111242,0.02439,-0.1099586,-0.0125799,-0.0002092,-0.0012376,0.0107566,0.1090651,0.0235029,-0.024557,0.0110782,0.0193348,0.0210712,0.0296958,0.064011,0.0133288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A12_P1","25km",2.6297592,8.9112858,12.4995171,12.1183051,15.0799057,19.5342133,3.7543515,-0.000728,0.0028407,0.0055477,0.0051037,0.007421,0.0102542,0.0028016,0.0038952,0.041821,0.0857976,0.129827,0.1706851,0.5600671,0.1275269,-0.5362673,-0.0392203,0.0048937,-0.0042197,0.029449,0.4345591,0.1084473,9.1944332,30.4197369,46.6001892,58.2692063,82.9170723,176.3103638,35.4309389,-0.0932855,0.0392229,0.0685009,0.0767199,0.107105,0.2193953,0.0528799,0.0189024,0.0894383,0.1519732,0.1782221,0.2349159,0.540195,0.1181703,-0.4946786,-0.0584517,0.0130995,-0.0053016,0.0554905,0.5401633,0.1143648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A12_P1","50km",5.5758812,8.9463606,12.235257,12.115838,15.0705227,18.2860016,3.2539549,-0.0002755,0.002714,0.0053836,0.0049514,0.0070505,0.0095983,0.0026435,0.0131675,0.0719077,0.1615949,0.2013404,0.2858376,0.7401409,0.164027,-0.5383496,-0.0898184,0.0128782,-0.0311208,0.0413458,0.4292322,0.1490616,14.6042156,33.8744507,47.6887493,58.3140895,79.4667664,159.1335754,31.7425603,-0.0609746,0.0413475,0.0703168,0.0749959,0.104383,0.2032919,0.0463445,0.0366968,0.14036,0.2294774,0.2457008,0.3244359,0.6781548,0.1420976,-0.4780155,-0.1261516,0.0051428,-0.0291667,0.0598117,0.4035283,0.1460101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A121_P1","110km",4.3008301,4.7741837,6.0879353,6.7389717,7.9123947,11.8445885,2.5946499,0.0109238,0.0112931,0.0116053,0.0116331,0.0118749,0.0124642,0.0004632,0.1732036,0.3271977,0.4831996,0.7424963,1.0327536,2.2249033,0.6469373,-0.5818329,0.1058067,0.2307871,0.1520182,0.3271165,0.5689301,0.3349928,78.1047897,84.6118774,95.5639343,92.5305833,98.934845,103.8358307,8.6355275,-0.0100068,0.0121674,0.0200565,0.0212733,0.0351788,0.0458736,0.0173589,0.0280403,0.1024489,0.198893,0.2196064,0.3606361,0.5105798,0.1536354,-0.2724844,-0.1523262,-0.0825639,-0.0863327,-0.0633618,0.25687,0.1208833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A121_P1","1km",-8.2880234,-2.5149538,-1.1163846,-0.8623444,0.657882,4.0956955,2.1146996,0.0115781,0.0116678,0.0117189,0.0117243,0.0117824,0.0118854,6.94e-05,0.0043892,0.0069214,0.0095727,0.0110331,0.0136353,0.0327457,0.0055078,-0.0293035,-0.0057694,-0.0013479,-0.0007868,0.0044372,0.0242809,0.0071789,41.0110321,59.4367695,69.39991,69.7993031,79.9273338,111.1650772,14.2699539,0.00642,0.010455,0.0125336,0.0131457,0.0154289,0.0236871,0.0034849,0.0007069,0.0012688,0.0017925,0.0021309,0.0026723,0.0065196,0.0011813,-0.0058815,-0.0009665,0.0001645,2.58e-05,0.0009712,0.0055429,0.0014847,0.0012758,0.0020777,0.0024908,0.0026124,0.0030661,0.0047072,0.0006925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A121_P1","25km",-0.4815717,0.0433978,1.0730546,1.3093852,2.184446,4.5013794,1.5766788,0.0113261,0.0115173,0.0116955,0.0116927,0.0118407,0.012156,0.00023,0.0770879,0.1015674,0.1447968,0.2760537,0.4480713,0.726015,0.2284084,-0.472601,-0.0321233,0.0766549,0.0427345,0.1239784,0.3215559,0.1691049,62.7491035,76.3983078,86.5982094,87.4183246,97.7603836,117.204422,15.5069168,0.0042641,0.0115098,0.0196465,0.020218,0.0241546,0.0547856,0.0130027,0.0102893,0.0200439,0.0323218,0.0382702,0.051907,0.0838777,0.0218214,-0.0737533,-0.0263956,0.0016751,-0.0094549,0.0111734,0.0241944,0.0295652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
